StockID,Year,PER
1515,21Q1,19.54
1515,20Q4,16.18
1515,20Q3,16.09
1515,20Q2,13.74
1515,20Q1,6.59
1515,19Q4,10.19
1515,19Q3,15.33
1515,19Q2,18.37
1515,19Q1,24.42
1515,18Q4,32.5
1515,18Q3,28.48
1515,18Q2,21.73
1515,18Q1,25.34
1515,17Q4,34.77
1515,17Q3,35.56
1515,17Q2,22.17
1515,17Q1,23.65
1515,16Q4,25.95
1515,16Q3,25.08
1515,16Q2,21.02
1515,16Q1,16.27
1515,15Q4,14.93
1515,15Q3,15.88
1515,15Q2,12.77
1515,15Q1,14.06
1515,14Q4,13.21
1515,14Q3,11.85
1516,24Q3,39.91
1516,24Q2,52.93
1516,24Q1,40.79
1516,23Q4,55
1516,23Q3,28.57
1516,23Q2,24.35
1516,23Q1,18.55
1516,22Q4,14.63
1516,22Q3,15.14
1516,22Q2,14.74
1516,22Q1,18.44
1516,21Q4,13.69
1516,21Q3,13.02
1516,21Q2,17.25
1516,21Q1,23.18
1516,20Q4,30.72
1516,20Q3,25.4
1516,20Q2,21.87
1516,20Q1,26.4
1516,19Q4,38.5
1516,19Q3,37.19
1516,19Q2,34.07
1516,19Q1,33.37
1516,18Q4,30.69
1516,18Q3,35.67
1516,18Q2,39.15
1516,18Q1,38.98
1516,17Q4,27.09
1516,17Q3,23.64
1516,17Q2,22.7
1516,17Q1,26.45
1516,16Q4,20.67
1516,16Q3,15.2
1516,16Q2,12.71
1516,16Q1,10.89
1516,15Q4,7.53
1516,15Q3,9.01
1516,15Q2,12.53
1516,15Q1,14.48
1516,14Q4,11.29
1516,14Q3,11.69
1517,24Q3,
1517,24Q2,
1517,24Q1,
1517,23Q4,
1517,23Q3,200
1517,23Q2,20.83
1517,23Q1,11.45
1517,22Q4,7.9
1517,22Q3,9.24
1517,22Q2,9.82
1517,22Q1,11.25
1517,21Q4,13.62
1517,21Q3,16.45
1517,21Q2,20.87
1517,21Q1,18.93
1517,20Q4,18.75
1517,20Q3,19.57
1517,20Q2,22.88
1517,20Q1,28.68
1517,19Q4,151.5
1517,19Q3,62.31
1517,19Q2,41.02
1517,19Q1,31.78
1517,18Q4,24.15
1517,18Q3,39.24
1517,18Q2,88.7
1517,18Q1,
1517,17Q4,
1517,17Q3,
1517,17Q2,
1517,17Q1,
1517,16Q4,173.3
1517,16Q3,52.41
1517,16Q2,32.24
1517,16Q1,23.81
1517,15Q4,18.44
1517,15Q3,16.13
1517,15Q2,15.93
1517,15Q1,15.88
1517,14Q4,14.21
1517,14Q3,13.91
1519,24Q3,60.42
1519,24Q2,86.94
1519,24Q1,65.86
1519,23Q4,33.13
1519,23Q3,33.03
1519,23Q2,22.55
1519,23Q1,14.22
1519,22Q4,15.05
1519,22Q3,15.49
1519,22Q2,16.5
1519,22Q1,25.14
1519,21Q4,33.65
1519,21Q3,30.91
1519,21Q2,30.49
1519,21Q1,28.43
1519,20Q4,28.4
1519,20Q3,24.78
1519,20Q2,16.84
1519,20Q1,15.05
1519,19Q4,18.54
1519,19Q3,20.93
1519,19Q2,28.39
1519,19Q1,42.57
1519,18Q4,81.96
1519,18Q3,88.57
1519,18Q2,77.97
1519,18Q1,78.93
1519,17Q4,57.92
1519,17Q3,41.27
1519,17Q2,26.06
1519,17Q1,20.99
1519,16Q4,18.65
1519,16Q3,19.68
1519,16Q2,16.65
1519,16Q1,18.25
1519,15Q4,17.85
1519,15Q3,15.53
1519,15Q2,16.72
1519,15Q1,17.41
1519,14Q4,15.7
1519,14Q3,16
1521,24Q3,39.17
1521,24Q2,47.12
1521,24Q1,57.76
1521,23Q4,81.25
1521,23Q3,52.77
1521,23Q2,45.66
1521,23Q1,38.33
1521,22Q4,29.83
1521,22Q3,30.33
1521,22Q2,31.2
1521,22Q1,34.97
1521,21Q4,37.27
1521,21Q3,31.61
1521,21Q2,28.93
1521,21Q1,28.83
1521,20Q4,26.86
1521,20Q3,19.04
1521,20Q2,17.8
1521,20Q1,13.21
1521,19Q4,13.7
1521,19Q3,14.32
1521,19Q2,14.3
1521,19Q1,14.1
1521,18Q4,12.65
1521,18Q3,14.44
1521,18Q2,15.08
1521,18Q1,13.36
1521,17Q4,12.06
1521,17Q3,12.46
1521,17Q2,13.19
1521,17Q1,12.39
1521,16Q4,12.67
1521,16Q3,12.82
1521,16Q2,13.04
1521,16Q1,13.48
1521,15Q4,15.24
1521,15Q3,15.41
1521,15Q2,18.83
1521,15Q1,17.22
1521,14Q4,14.55
1521,14Q3,14
1522,24Q3,11.54
1522,24Q2,14.33
1522,24Q1,13
1522,23Q4,12.24
1522,23Q3,13.58
1522,23Q2,11.95
1522,23Q1,9.97
1522,22Q4,9.57
1522,22Q3,11.21
1522,22Q2,15.92
1522,22Q1,15.64
1522,21Q4,31.29
1522,21Q3,29.56
1522,21Q2,30.07
1522,21Q1,29.81
1522,20Q4,28.1
1522,20Q3,17.47
1522,20Q2,15.77
1522,20Q1,10.81
1522,19Q4,13.03
1522,19Q3,14.41
1522,19Q2,12.7
1522,19Q1,12.98
1522,18Q4,12.05
1522,18Q3,13.87
1522,18Q2,15.58
1522,18Q1,14.93
1522,17Q4,15.66
1522,17Q3,13.83
1522,17Q2,12.17
1522,17Q1,11.38
1522,16Q4,11.36
1522,16Q3,12.73
1522,16Q2,9.39
1522,16Q1,9.77
1522,15Q4,9.63
1522,15Q3,9.18
1522,15Q2,9.51
1522,15Q1,11.35
1522,14Q4,12.74
1522,14Q3,10.79
1524,24Q3,9.88
1524,24Q2,12.76
1524,24Q1,14.94
1524,23Q4,15.7
1524,23Q3,12.34
1524,23Q2,11.27
1524,23Q1,12.63
1524,22Q4,12.18
1524,22Q3,15.54
1524,22Q2,15.79
1524,22Q1,13.46
1524,21Q4,29.87
1524,21Q3,29.1
1524,21Q2,35.76
1524,21Q1,46.53
1524,20Q4,49.29
1524,20Q3,25.44
1524,20Q2,16.88
1524,20Q1,12.7
1524,19Q4,11.85
1524,19Q3,11.02
1524,19Q2,10.78
1524,19Q1,10.32
1524,18Q4,9.22
1524,18Q3,9.76
1524,18Q2,11
1524,18Q1,11.1
1524,17Q4,13.02
1524,17Q3,11.46
1524,17Q2,10.65
1524,17Q1,11.43
1524,16Q4,9.02
1524,16Q3,19.16
1524,16Q2,102
1524,16Q1,
1524,15Q4,
1524,15Q3,
1524,15Q2,
1524,15Q1,
1524,14Q4,189.8
1524,14Q3,195
1525,24Q3,18.06
1525,24Q2,17.23
1525,24Q1,15.16
1525,23Q4,14.25
1525,23Q3,15.6
1525,23Q2,25.6
1525,23Q1,15.38
1525,22Q4,15.49
1525,22Q3,15.27
1525,22Q2,15.14
1525,22Q1,15.12
1525,21Q4,14.71
1525,21Q3,14.56
1525,21Q2,16.83
1525,21Q1,19.16
1525,20Q4,15.46
1525,20Q3,15.16
1525,20Q2,11.41
1525,20Q1,10.07
1525,19Q4,14.23
1525,19Q3,12.48
1525,19Q2,11.07
1525,19Q1,12.2
1525,18Q4,9.04
1525,18Q3,9.91
1525,18Q2,10.94
1525,18Q1,11.16
1525,17Q4,12.54
1525,17Q3,13.93
1525,17Q2,15.72
1525,17Q1,14.69
1525,16Q4,15.53
1525,16Q3,18.54
1525,16Q2,17.75
1525,16Q1,15.91
1525,15Q4,12.23
1525,15Q3,11.06
1525,15Q2,14.18
1525,15Q1,12.16
1525,14Q4,13.42
1525,14Q3,14.46
1526,24Q3,
1526,24Q2,
1526,24Q1,90.8
1526,23Q4,43.62
1526,23Q3,15.57
1526,23Q2,10.89
1526,23Q1,8.29
1526,22Q4,6.3
1526,22Q3,8.47
1526,22Q2,8.46
1526,22Q1,9.85
1526,21Q4,11.16
1526,21Q3,12.54
1526,21Q2,14.97
1526,21Q1,14.51
1526,20Q4,15.44
1526,20Q3,19.82
1526,20Q2,14.92
1526,20Q1,9.1
1526,19Q4,17.95
1526,19Q3,16.48
1526,19Q2,14.74
1526,19Q1,15.92
1526,18Q4,12.12
1526,18Q3,9.65
1526,18Q2,15.22
1526,18Q1,24.88
1526,17Q4,23.73
1526,17Q3,15.89
1526,17Q2,8.12
1526,17Q1,7.64
1526,16Q4,8.22
1526,16Q3,8.76
1526,16Q2,8
1526,16Q1,8.62
1526,15Q4,9.76
1526,15Q3,9.56
1526,15Q2,10.55
1526,15Q1,12.12
1526,14Q4,12.25
1526,14Q3,12.8
1527,24Q3,14.3
1527,24Q2,14.58
1527,24Q1,14.73
1527,23Q4,15.47
1527,23Q3,11.83
1527,23Q2,10.44
1527,23Q1,9.18
1527,22Q4,7.64
1527,22Q3,8.36
1527,22Q2,10.25
1527,22Q1,11.05
1527,21Q4,12.97
1527,21Q3,13.27
1527,21Q2,16.1
1527,21Q1,15.42
1527,20Q4,14.17
1527,20Q3,11.78
1527,20Q2,11.42
1527,20Q1,10.01
1527,19Q4,11.86
1527,19Q3,9.83
1527,19Q2,10.03
1527,19Q1,8.68
1527,18Q4,6.08
1527,18Q3,9
1527,18Q2,14.53
1527,18Q1,18.83
1527,17Q4,45.07
1527,17Q3,29.89
1527,17Q2,20.33
1527,17Q1,16.67
1527,16Q4,13.59
1527,16Q3,14.53
1527,16Q2,13.41
1527,16Q1,10.13
1527,15Q4,9.35
1527,15Q3,7.42
1527,15Q2,6.49
1527,15Q1,7.68
1527,14Q4,7.1
1527,14Q3,6.32
1528,24Q3,
1528,24Q2,
1528,24Q1,
1528,23Q4,
1528,23Q3,83.16
1528,23Q2,46.85
1528,23Q1,18.72
1528,22Q4,12.53
1528,22Q3,10.69
1528,22Q2,9.33
1528,22Q1,9.22
1528,21Q4,10.48
1528,21Q3,15.3
1528,21Q2,46.23
1528,21Q1,
1528,20Q4,
1528,20Q3,
1528,20Q2,
1528,20Q1,
1528,19Q4,
1528,19Q3,
1528,19Q2,
1528,19Q1,
1528,18Q4,45.45
1528,18Q3,40.83
1528,18Q2,40
1528,18Q1,32.3
1528,17Q4,26.73
1528,17Q3,20.81
1528,17Q2,18.65
1528,17Q1,18.92
1528,16Q4,17.71
1528,16Q3,28.06
1528,16Q2,62.19
1528,16Q1,
1528,15Q4,
1528,15Q3,
1528,15Q2,
1528,15Q1,378.3
1528,14Q4,93.75
1528,14Q3,105.4
1529,24Q3,66.04
1529,24Q2,54.79
1529,24Q1,44.15
1529,23Q4,35.82
1529,23Q3,42.76
1529,23Q2,66.48
1529,23Q1,61.09
1529,22Q4,65.16
1529,22Q3,43.47
1529,22Q2,27.91
1529,22Q1,28.82
1529,21Q4,23.16
1529,21Q3,18.29
1529,21Q2,20.24
1529,21Q1,21.54
1529,20Q4,26.15
1529,20Q3,24.19
1529,20Q2,28.47
1529,20Q1,21.43
1529,19Q4,33.3
1529,19Q3,29.65
1529,19Q2,25
1529,19Q1,21.5
1529,18Q4,24.65
1529,18Q3,5.32
1529,18Q2,7.68
1529,18Q1,14.04
1529,17Q4,29.73
1529,17Q3,82.5
1529,17Q2,
1529,17Q1,
1529,16Q4,
1529,16Q3,
1529,16Q2,
1529,16Q1,
1529,15Q4,
1529,15Q3,
1529,15Q2,
1529,15Q1,
1529,14Q4,
1529,14Q3,
1530,24Q3,13.33
1530,24Q2,14.37
1530,24Q1,14.75
1530,23Q4,14.91
1530,23Q3,11.75
1530,23Q2,11.18
1530,23Q1,9.83
1530,22Q4,8.45
1530,22Q3,9.58
1530,22Q2,12.11
1530,22Q1,16.01
1530,21Q4,24.59
1530,21Q3,17.16
1530,21Q2,14.95
1530,21Q1,11.14
1530,20Q4,8.57
1530,20Q3,9.19
1530,20Q2,11.88
1530,20Q1,13.4
1530,19Q4,24.55
1530,19Q3,15.88
1530,19Q2,12.95
1530,19Q1,11
1530,18Q4,8.55
1530,18Q3,10.89
1530,18Q2,14.64
1530,18Q1,14.54
1530,17Q4,17.43
1530,17Q3,18.76
1530,17Q2,18.95
1530,17Q1,21.38
1530,16Q4,19.86
1530,16Q3,16.1
1530,16Q2,12.95
1530,16Q1,11.62
1530,15Q4,10.64
1530,15Q3,10.09
1530,15Q2,11.5
1530,15Q1,14.82
1530,14Q4,13.94
1530,14Q3,15.52
1531,24Q3,27.94
1531,24Q2,40.36
1531,24Q1,59.1
1531,23Q4,171.2
1531,23Q3,41.9
1531,23Q2,26.64
1531,23Q1,18.54
1531,22Q4,13.73
1531,22Q3,13.8
1531,22Q2,14.54
1531,22Q1,15.78
1531,21Q4,16.97
1531,21Q3,24.44
1531,21Q2,45.31
1531,21Q1,1565
1531,20Q4,
1531,20Q3,
1531,20Q2,
1531,20Q1,232.2
1531,19Q4,95
1531,19Q3,51.55
1531,19Q2,37.98
1531,19Q1,29.82
1531,18Q4,23.75
1531,18Q3,24.91
1531,18Q2,25.75
1531,18Q1,28.48
1531,17Q4,27.53
1531,17Q3,25.54
1531,17Q2,27.5
1531,17Q1,29.24
1531,16Q4,26.95
1531,16Q3,25.94
1531,16Q2,23.91
1531,16Q1,23.38
1531,15Q4,21.46
1531,15Q3,20.88
1531,15Q2,20.82
1531,15Q1,22.23
1531,14Q4,23.57
1531,14Q3,20.29
1532,24Q3,10.25
1532,24Q2,13.45
1532,24Q1,12.35
1532,23Q4,16.39
1532,23Q3,14.46
1532,23Q2,15.49
1532,23Q1,15.81
1532,22Q4,13.41
1532,22Q3,12.22
1532,22Q2,11.88
1532,22Q1,11.63
1532,21Q4,10.26
1532,21Q3,11.37
1532,21Q2,14.52
1532,21Q1,16.99
1532,20Q4,21.63
1532,20Q3,22.2
1532,20Q2,19.89
1532,20Q1,16.65
1532,19Q4,23.75
1532,19Q3,13.97
1532,19Q2,11.83
1532,19Q1,9.59
1532,18Q4,8.14
1532,18Q3,7.79
1532,18Q2,9.07
1532,18Q1,12.38
1532,17Q4,17.97
1532,17Q3,16.08
1532,17Q2,14.57
1532,17Q1,13.24
1532,16Q4,12.27
1532,16Q3,11.51
1532,16Q2,14.17
1532,16Q1,10.78
1532,15Q4,9.38
1532,15Q3,11.74
1532,15Q2,13.25
1532,15Q1,18.28
1532,14Q4,22.28
1532,14Q3,23.35
1533,24Q3,
1533,24Q2,
1533,24Q1,
1533,23Q4,
1533,23Q3,
1533,23Q2,
1533,23Q1,
1533,22Q4,116.3
1533,22Q3,96.26
1533,22Q2,89.23
1533,22Q1,77.52
1533,21Q4,66.59
1533,21Q3,53.2
1533,21Q2,69.66
1533,21Q1,78.84
1533,20Q4,44.13
1533,20Q3,24.71
1533,20Q2,20.17
1533,20Q1,13.15
1533,19Q4,18.56
1533,19Q3,16.93
1533,19Q2,14.62
1533,19Q1,14.42
1533,18Q4,13.41
1533,18Q3,15.28
1533,18Q2,19.17
1533,18Q1,25.06
1533,17Q4,35.78
1533,17Q3,36.47
1533,17Q2,39.3
1533,17Q1,46.11
1533,16Q4,49.88
1533,16Q3,40.52
1533,16Q2,33.85
1533,16Q1,37.67
1533,15Q4,23.05
1533,15Q3,25.15
1533,15Q2,19.2
1533,15Q1,25.03
1533,14Q4,25.6
1533,14Q3,26.56
1535,24Q3,13.58
1535,24Q2,16.12
1535,24Q1,17.28
1535,23Q4,12.53
1535,23Q3,12.02
1535,23Q2,12.63
1535,23Q1,11.42
1535,22Q4,10.18
1535,22Q3,10.59
1535,22Q2,11.1
1535,22Q1,12.31
1535,21Q4,12.25
1535,21Q3,13.99
1535,21Q2,15.43
1535,21Q1,19.85
1535,20Q4,21.75
1535,20Q3,22.13
1535,20Q2,24.9
1535,20Q1,23.11
1535,19Q4,34.08
1535,19Q3,35.05
1535,19Q2,35.71
1535,19Q1,39.82
1535,18Q4,37.59
1535,18Q3,37.06
1535,18Q2,33.83
1535,18Q1,33.91
1535,17Q4,28.28
1535,17Q3,24.07
1535,17Q2,25.01
1535,17Q1,24.77
1535,16Q4,22.95
1535,16Q3,17.9
1535,16Q2,17.05
1535,16Q1,16.19
1535,15Q4,14.45
1535,15Q3,13.03
1535,15Q2,15.16
1535,15Q1,14.88
1535,14Q4,12.38
1535,14Q3,12.34
1536,24Q3,53.33
1536,24Q2,46.47
1536,24Q1,42.88
1536,23Q4,51.03
1536,23Q3,44.53
1536,23Q2,42.29
1536,23Q1,36.59
1536,22Q4,30.04
1536,22Q3,46.21
1536,22Q2,35.38
1536,22Q1,55.07
1536,21Q4,74.23
1536,21Q3,75.68
1536,21Q2,91.49
1536,21Q1,101.1
1536,20Q4,93.3
1536,20Q3,64.09
1536,20Q2,55.04
1536,20Q1,34.71
1536,19Q4,45.1
1536,19Q3,36.64
1536,19Q2,27.43
1536,19Q1,26.55
1536,18Q4,24.85
1536,18Q3,27.27
1536,18Q2,30.64
1536,18Q1,25.73
1536,17Q4,30.56
1536,17Q3,29.98
1536,17Q2,31.28
1536,17Q1,26.53
1536,16Q4,26.15
1536,16Q3,32.17
1536,16Q2,31.91
1536,16Q1,30.04
1536,15Q4,26.19
1536,15Q3,24.82
1536,15Q2,25.83
1536,15Q1,18.03
1536,14Q4,18.3
1536,14Q3,18.24
1537,24Q3,17.04
1537,24Q2,17.59
1537,24Q1,17.93
1537,23Q4,17.77
1537,23Q3,15.91
1537,23Q2,15.66
1537,23Q1,14.39
1537,22Q4,12.72
1537,22Q3,13.84
1537,22Q2,14.77
1537,22Q1,16.41
1537,21Q4,18.27
1537,21Q3,16.54
1537,21Q2,16.42
1537,21Q1,14.86
1537,20Q4,13.12
1537,20Q3,12.25
1537,20Q2,12.83
1537,20Q1,11.15
1537,19Q4,12.09
1537,19Q3,11.84
1537,19Q2,13.43
1537,19Q1,13.84
1537,18Q4,12.05
1537,18Q3,12.18
1537,18Q2,12.57
1537,18Q1,12.98
1537,17Q4,13
1537,17Q3,13.37
1537,17Q2,14.5
1537,17Q1,14.01
1537,16Q4,13.93
1537,16Q3,13.84
1537,16Q2,14.04
1537,16Q1,14.35
1537,15Q4,14.01
1537,15Q3,13.76
1537,15Q2,17.36
1537,15Q1,13.48
1537,14Q4,11.8
1537,14Q3,13.16
1538,24Q3,
1538,24Q2,
1538,24Q1,
1538,23Q4,
1538,23Q3,
1538,23Q2,
1538,23Q1,
1538,22Q4,
1538,22Q3,
1538,22Q2,
1538,22Q1,
1538,21Q4,
1538,21Q3,
1538,21Q2,
1538,21Q1,
1538,20Q4,
1538,20Q3,
1538,20Q2,
1538,20Q1,
1538,19Q4,
1538,19Q3,
1538,19Q2,
1538,19Q1,
1538,18Q4,
1538,18Q3,
1538,18Q2,
1538,18Q1,
1538,17Q4,
1538,17Q3,
1538,17Q2,
1538,17Q1,
1538,16Q4,
1538,16Q3,
1538,16Q2,
1538,16Q1,
1538,15Q4,
1538,15Q3,
1538,15Q2,
1538,15Q1,
1538,14Q4,
1538,14Q3,
1539,24Q3,13.92
1539,24Q2,16.86
1539,24Q1,20.57
1539,23Q4,25.36
1539,23Q3,10.63
1539,23Q2,8.16
1539,23Q1,6.76
1539,22Q4,4.77
1539,22Q3,6.54
1539,22Q2,7.65
1539,22Q1,7.34
1539,21Q4,16.22
1539,21Q3,18.41
1539,21Q2,33.46
1539,21Q1,171
1539,20Q4,
1539,20Q3,386.1
1539,20Q2,43.54
1539,20Q1,18.5
1539,19Q4,18.64
1539,19Q3,9.69
1539,19Q2,7.9
1539,19Q1,6.17
1539,18Q4,4.31
1539,18Q3,7.13
1539,18Q2,7.13
1539,18Q1,8.53
1539,17Q4,17.14
1539,17Q3,13.56
1539,17Q2,10.58
1539,17Q1,10.46
1539,16Q4,9.66
1539,16Q3,9.8
1539,16Q2,10.27
1539,16Q1,9.42
1539,15Q4,8.63
1539,15Q3,11.13
1539,15Q2,14.92
1539,15Q1,9.04
1539,14Q4,8.93
1539,14Q3,9.85
1540,24Q3,19.23
1540,24Q2,12.1
1540,24Q1,12.06
1540,23Q4,13.38
1540,23Q3,13.35
1540,23Q2,13.77
1540,23Q1,13.15
1540,22Q4,12.01
1540,22Q3,16.29
1540,22Q2,24.8
1540,22Q1,50.78
1540,21Q4,
1540,21Q3,
1540,21Q2,
1540,21Q1,
1540,20Q4,
1540,20Q3,91.11
1540,20Q2,30
1540,20Q1,15.75
1540,19Q4,14.44
1540,19Q3,14.01
1540,19Q2,14.66
1540,19Q1,11.93
1540,18Q4,10
1540,18Q3,12.84
1540,18Q2,15.02
1540,18Q1,20.75
1540,17Q4,29.17
1540,17Q3,28.02
1540,17Q2,29.42
1540,17Q1,30
1540,16Q4,25.5
1540,16Q3,25.83
1540,16Q2,24.88
1540,16Q1,25.5
1540,15Q4,21.92
1540,15Q3,13.48
1540,15Q2,12.63
1540,15Q1,11.91
1540,14Q4,9.2
1540,14Q3,9.48
1541,24Q3,12.19
1541,24Q2,14.45
1541,24Q1,17.38
1541,23Q4,22.53
1541,23Q3,15.61
1541,23Q2,14.73
1541,23Q1,11.45
1541,22Q4,9.71
1541,22Q3,8.69
1541,22Q2,11.49
1541,22Q1,11.74
1541,21Q4,11.54
1541,21Q3,11.36
1541,21Q2,10.64
1541,21Q1,10.54
1541,20Q4,9.21
1541,20Q3,10
1541,20Q2,8.25
1541,20Q1,7.92
1541,19Q4,11.41
1541,19Q3,13.25
1541,19Q2,17.8
1541,19Q1,19.06
1541,18Q4,33
1541,18Q3,26.11
1541,18Q2,28.78
1541,18Q1,26.92
1541,17Q4,27.84
1541,17Q3,19.31
1541,17Q2,16.64
1541,17Q1,16.14
1541,16Q4,12.13
1541,16Q3,12.81
1541,16Q2,16.21
1541,16Q1,14.66
1541,15Q4,12.02
1541,15Q3,16.12
1541,15Q2,7.29
1541,15Q1,8.35
1541,14Q4,7.96
1541,14Q3,7.69
1558,24Q3,20.06
1558,24Q2,21.6
1558,24Q1,23.38
1558,23Q4,27.95
1558,23Q3,22.2
1558,23Q2,18.83
1558,23Q1,16.27
1558,22Q4,14.82
1558,22Q3,15.26
1558,22Q2,16.64
1558,22Q1,16.38
1558,21Q4,16.82
1558,21Q3,14.72
1558,21Q2,14.84
1558,21Q1,13.09
1558,20Q4,10.21
1558,20Q3,10.53
1558,20Q2,11.16
1558,20Q1,9.95
1558,19Q4,11.87
1558,19Q3,10.87
1558,19Q2,11.09
1558,19Q1,10.54
1558,18Q4,8.85
1558,18Q3,10.43
1558,18Q2,10.78
1558,18Q1,12.64
1558,17Q4,14.92
1558,17Q3,13.17
1558,17Q2,12.75
1558,17Q1,12.27
1558,16Q4,11.42
1558,16Q3,11.42
1558,16Q2,10.58
1558,16Q1,10.49
1558,15Q4,9.73
1558,15Q3,9.06
1558,15Q2,11.44
1558,15Q1,13.75
1558,14Q4,11.61
1558,14Q3,11.24
1560,24Q3,44.5
1560,24Q2,51.28
1560,24Q1,42.5
1560,23Q4,32.49
1560,23Q3,23.37
1560,23Q2,16.83
1560,23Q1,14.79
1560,22Q4,12.11
1560,22Q3,15.66
1560,22Q2,21.65
1560,22Q1,22.04
1560,21Q4,25.31
1560,21Q3,16.05
1560,21Q2,16.17
1560,21Q1,18.28
1560,20Q4,18.29
1560,20Q3,16.44
1560,20Q2,16.64
1560,20Q1,13.6
1560,19Q4,18.08
1560,19Q3,14.95
1560,19Q2,13.91
1560,19Q1,13.16
1560,18Q4,11.79
1560,18Q3,13.29
1560,18Q2,13.95
1560,18Q1,15.2
1560,17Q4,16.73
1560,17Q3,15.72
1560,17Q2,17.09
1560,17Q1,17.79
1560,16Q4,16.99
1560,16Q3,14.49
1560,16Q2,13.52
1560,16Q1,13.08
1560,15Q4,12.34
1560,15Q3,11.38
1560,15Q2,13.41
1560,15Q1,14.8
1560,14Q4,14.15
1560,14Q3,15.38
1563,24Q3,20
1563,24Q2,22.62
1568,24Q3,8.66
1568,24Q2,9.44
1568,24Q1,10.77
1568,23Q4,12.32
1568,23Q3,11.94
1568,23Q2,12.03
1568,23Q1,13.01
1568,22Q4,14.01
1568,22Q3,18.52
1568,22Q2,24.14
1568,22Q1,32.77
1568,21Q4,82.59
1568,21Q3,87.42
1568,21Q2,146.2
1568,21Q1,220.3
1568,20Q4,214.5
1568,20Q3,109.8
1568,20Q2,85.95
1568,20Q1,58.46
1568,19Q4,71.48
1568,19Q3,48.09
1568,19Q2,33.36
1568,19Q1,26.27
1568,18Q4,22.72
1568,18Q3,19.65
1568,18Q2,20.04
1568,18Q1,19.05
1568,17Q4,19.09
1568,17Q3,24.05
1568,17Q2,21.59
1568,17Q1,17.17
1568,16Q4,18.57
1568,16Q3,22.19
1568,16Q2,15.74
1568,16Q1,18
1568,15Q4,15.3
1568,15Q3,12.62
1568,15Q2,14.48
1568,15Q1,15.25
1568,14Q4,19.41
1568,14Q3,19.92
1582,24Q3,14.86
1582,24Q2,16.77
1582,24Q1,15.83
1582,23Q4,15.61
1582,23Q3,13.92
1582,23Q2,14.83
1582,23Q1,16.94
1582,22Q4,19.67
1582,22Q3,22.96
1582,22Q2,26.56
1582,22Q1,31.68
1582,21Q4,34.58
1582,21Q3,19.91
1582,21Q2,16.95
1582,21Q1,13.75
1582,20Q4,11.11
1582,20Q3,10.8
1582,20Q2,10.49
1582,20Q1,8.46
1582,19Q4,11.96
1582,19Q3,10.7
1582,19Q2,12.45
1582,19Q1,13.2
1582,18Q4,10.9
1582,18Q3,9.94
1582,18Q2,11.06
1582,18Q1,12.21
1582,17Q4,11.72
1582,17Q3,12.46
1582,17Q2,12.32
1582,17Q1,11.36
1582,16Q4,10.4
1582,16Q3,9
1582,16Q2,9.33
1582,16Q1,9.84
1582,15Q4,9.11
1582,15Q3,8.63
1582,15Q2,10.3
1582,15Q1,12.64
1582,14Q4,11.03
1582,14Q3,11.42
1583,24Q3,12.37
1583,24Q2,11.69
1583,24Q1,12.38
1583,23Q4,10.45
1583,23Q3,9.69
1583,23Q2,10.87
1583,23Q1,10.53
1583,22Q4,9.6
1583,22Q3,11.13
1583,22Q2,12.08
1583,22Q1,13.73
1583,21Q4,19.27
1583,21Q3,17.47
1583,21Q2,17.97
1583,21Q1,15.32
1583,20Q4,14.17
1583,20Q3,15.18
1583,20Q2,17.3
1583,20Q1,18.32
1583,19Q4,24.24
1583,19Q3,16.5
1583,19Q2,14.69
1583,19Q1,11.6
1583,18Q4,9.39
1583,18Q3,11.86
1583,18Q2,14.92
1583,18Q1,16.02
1583,17Q4,18.31
1583,17Q3,19.84
1583,17Q2,21.58
1583,17Q1,27.56
1583,16Q4,24.6
1583,16Q3,18.47
1583,16Q2,14.04
1583,16Q1,12.9
1583,15Q4,10.61
1583,15Q3,10.35
1583,15Q2,10.8
1583,15Q1,13.12
1583,14Q4,11.63
1583,14Q3,11.23
1587,24Q3,86.7
1587,24Q2,114.6
1587,24Q1,51.74
1587,23Q4,37.62
1587,23Q3,25.22
1587,23Q2,17.01
1587,23Q1,13.92
1587,22Q4,10.88
1587,22Q3,12.31
1587,22Q2,13.95
1587,22Q1,14.81
1587,21Q4,17.55
1587,21Q3,15.84
1587,21Q2,14.46
1587,21Q1,12.75
1587,20Q4,9.53
1587,20Q3,13
1587,20Q2,12.23
1587,20Q1,14.98
1587,19Q4,296
1587,19Q3,92.8
1587,19Q2,58.31
1587,19Q1,40.11
1587,18Q4,30.67
1587,18Q3,33.5
1587,18Q2,32.17
1589,24Q3,
1589,24Q2,
1589,24Q1,
1589,23Q4,
1589,23Q3,
1589,23Q2,
1589,23Q1,
1589,22Q4,
1589,22Q3,
1589,22Q2,
1589,22Q1,133.3
1589,21Q4,32.31
1589,21Q3,25.14
1589,21Q2,21.51
1589,21Q1,19.54
1589,20Q4,17.13
1589,20Q3,22.22
1589,20Q2,19.02
1589,20Q1,21.46
1589,19Q4,40.26
1589,19Q3,101.3
1589,19Q2,
1589,19Q1,
1589,18Q4,
1589,18Q3,
1589,18Q2,
1589,18Q1,94.04
1589,17Q4,27.98
1589,17Q3,19.3
1589,17Q2,17.48
1589,17Q1,15.26
1589,16Q4,12.12
1589,16Q3,18.23
1589,16Q2,19.67
1589,16Q1,20.21
1589,15Q4,14.87
1589,15Q3,14.92
