StockID,Year,ROA
1906,2015,2.04
1906,2014,4.51
1906,2013,0.13
1906,2012,-2.41
1906,2011,2.33
1906,2010,0.84
1906,2009,5.27
1906,2008,2.05
1907,24Q1,1.28
1907,2023,1.48
1907,2022,2.06
1907,2021,5.97
1907,2020,5.39
1907,2019,2.22
1907,2018,1.7
1907,2017,1.91
1907,2016,0.5
1907,2015,1.05
1907,2014,0.81
1907,2013,0.59
1907,2012,7.11
1907,2011,3.34
1907,2010,2.57
1907,2009,3.15
1907,2008,-0.59
1909,24Q1,0.03
1909,2023,-1.45
1909,2022,-1.23
1909,2021,3.1
1909,2020,1.3
1909,2019,0.71
1909,2018,1.24
1909,2017,5.99
1909,2016,4.85
1909,2015,2.01
1909,2014,1.93
1909,2013,2.22
1909,2012,1.26
1909,2011,1.52
1909,2010,1.91
1909,2009,-0.08
1909,2008,-0.45
2002,24Q1,0.66
2002,2023,0.52
2002,2022,2.62
2002,2021,10.4
2002,2020,0.35
2002,2019,1.54
2002,2018,4.16
2002,2017,3.04
2002,2016,2.83
2002,2015,1.12
2002,2014,3.54
2002,2013,2.81
2002,2012,1.04
2002,2011,3.61
2002,2010,8.22
2002,2009,4.68
2002,2008,5.89
2006,24Q2,8.15
2006,2023,8.57
2006,2022,7.28
2006,2021,11.9
2006,2020,7.72
2006,2019,3.24
2006,2018,1.98
2006,2017,4.37
2006,2016,4.07
2006,2015,3.35
2006,2014,2.68
2006,2013,5.22
2006,2012,4.18
2006,2011,6.35
2006,2010,3.11
2006,2009,2.45
2006,2008,5.27
2007,24Q1,-7.25
2007,2023,-8.19
2007,2022,-5.58
2007,2021,0.1
2007,2020,-2.66
2007,2019,-2.98
2007,2018,0.06
2007,2017,-1.1
2007,2016,-1.73
2007,2015,-3.56
2007,2014,-4.61
2007,2013,-6.26
2007,2012,-5.51
2007,2011,0.04
2007,2010,-
2007,2009,-
2007,2008,-
2008,24Q2,0.89
2008,2023,5.85
2008,2022,1.54
2008,2021,0.6
2008,2020,-0.55
2008,2019,-2.39
2008,2018,-3.31
2008,2017,-4.14
2008,2016,-2.63
2008,2015,3.42
2008,2014,-7.26
2008,2013,88.1
2008,2012,-12.7
2008,2011,-
2008,2010,-8.86
2008,2009,-4.54
2008,2008,-1.54
2009,24Q2,1.09
2009,2023,-0.13
2009,2022,2.65
2009,2021,5.9
2009,2020,1.4
2009,2019,-1.9
2009,2018,1.52
2009,2017,4.84
2009,2016,-3.29
2009,2015,-6.47
2009,2014,2.25
2009,2013,0.46
2009,2012,0.92
2009,2011,-
2009,2010,-
2009,2009,-
2009,2008,-
2010,24Q2,4.32
2010,2023,4.33
2010,2022,2.79
2010,2021,6.01
2010,2020,2.94
2010,2019,1.33
2010,2018,1.39
2010,2017,2.42
2010,2016,4.1
2010,2015,3.97
2010,2014,2.33
2010,2013,2.54
2010,2012,1.93
2010,2011,2.74
2010,2010,4.97
2010,2009,2.05
2010,2008,1.6
2012,24Q2,4.31
2012,2023,2.91
2012,2022,5.24
2012,2021,7.46
2012,2020,2.42
2012,2019,4.93
2012,2018,5.35
2012,2017,2.99
2012,2016,2.92
2012,2015,2.01
2012,2014,1.74
2012,2013,1.96
2012,2012,-0.97
2012,2011,3.31
2012,2010,1.14
2012,2009,-7.04
2012,2008,2.92
2013,24Q2,3.47
2013,2023,3.85
2013,2022,3.51
2013,2021,3.45
2013,2020,4.33
2013,2019,1.01
2013,2018,0.75
2013,2017,0.37
2013,2016,0.48
2013,2015,1.21
2013,2014,1.85
2013,2013,3.2
2013,2012,4.72
2013,2011,4.89
2013,2010,3.76
2013,2009,2.23
2013,2008,2.06
2014,24Q2,-1.27
2014,2023,0.46
2014,2022,-2.67
2014,2021,19.7
2014,2020,1.84
2014,2019,0.03
2014,2018,9.36
2014,2017,8.35
2014,2016,6.21
2014,2015,-3.54
2014,2014,0.6
2014,2013,0.39
2014,2012,-9.41
2014,2011,-6.68
2014,2010,4.48
2014,2009,1.54
2014,2008,-10.9
2015,24Q2,10.2
2015,2023,9.01
2015,2022,11.7
2015,2021,16.2
2015,2020,11.8
2015,2019,8.87
2015,2018,13.5
2015,2017,13.5
2015,2016,9.39
2015,2015,10.4
2015,2014,8.58
2015,2013,7.3
2015,2012,7.26
2015,2011,11.3
2015,2010,10.5
2015,2009,-
2015,2008,-
2017,24Q1,11.7
2017,2023,-1.9
2017,2022,2.7
2017,2021,6.07
2017,2020,0.74
2017,2019,-1.8
2017,2018,1.76
2017,2017,4.62
2017,2016,3.61
2017,2015,-0.86
2017,2014,-0.5
2017,2013,-0.23
2017,2012,-3.71
2017,2011,3.09
2017,2010,5.99
2017,2009,0.51
2017,2008,-8.42
2020,24Q1,19.6
2020,2023,14.4
2020,2022,3.44
2020,2021,10.4
2020,2020,6
2020,2019,7.24
2020,2018,5.32
2020,2017,6.51
2020,2016,7.55
2020,2015,-7.96
2020,2014,4.1
2020,2013,2.75
2020,2012,2.08
2020,2011,-6.19
2020,2010,7.17
2020,2009,0.55
2020,2008,-3.7
2022,24Q1,2.27
2022,2023,2.24
2022,2022,-0.8
2022,2021,5.62
2022,2020,-2.58
2022,2019,-8.15
2022,2018,0.05
2022,2017,-0.06
2022,2016,-0.3
2022,2015,-4.89
2022,2014,0.11
2022,2013,-3.18
2022,2012,-3.42
2022,2011,1.13
2022,2010,3.22
2022,2009,-13.1
2022,2008,-1.12
2023,24Q1,-0.24
2023,2023,-1.57
2023,2022,0.55
2023,2021,5.83
2023,2020,0.62
2023,2019,-1.99
2023,2018,0.3
2023,2017,1.59
2023,2016,3
2023,2015,-2.18
2023,2014,1.37
2023,2013,0.55
2023,2012,-2.07
2023,2011,0.94
2023,2010,0.72
2023,2009,0.31
2023,2008,1.68
2024,24Q2,0.61
2024,2023,-2.71
2024,2022,2.24
2024,2021,7.29
2024,2020,1.32
2024,2019,0.77
2024,2018,3.33
2024,2017,4.81
2024,2016,4.79
2024,2015,1.59
2024,2014,5.58
2024,2013,1.83
2024,2012,-3.89
2024,2011,4.51
2024,2010,6.2
2024,2009,-11.8
2024,2008,1.58
2025,24Q1,-16.8
2025,2023,13.7
2025,2022,45
2025,2021,14.9
2025,2020,-11.4
2025,2019,-8.76
2025,2018,-23.7
2025,2017,6.98
2025,2016,3.81
2025,2015,-16.5
2025,2014,-3.25
2025,2013,-11.6
2025,2012,-14.3
2025,2011,-11
2025,2010,2.86
2025,2009,0.44
2025,2008,-20.1
2027,24Q1,4.23
2027,2023,4.84
2027,2022,11.3
2027,2021,11.2
2027,2020,-0.1
2027,2019,2.39
2027,2018,8.66
2027,2017,2.8
2027,2016,1.45
2027,2015,-0.36
2027,2014,5.08
2027,2013,0.87
2027,2012,1.3
2027,2011,1.7
2027,2010,2.46
2027,2009,1.22
2027,2008,-11.2
2028,24Q1,6.78
2028,2023,4.9
2028,2022,8.88
2028,2021,22
2028,2020,9.52
2028,2019,3.04
2028,2018,7.73
2028,2017,9.94
2028,2016,0.21
2028,2015,-19
2028,2014,-8.92
2028,2013,-5.1
2028,2012,-0.6
2028,2011,-
2028,2010,-
2028,2009,4.25
2028,2008,-7.91
2029,24Q1,5.71
2029,2023,5.86
2029,2022,4.43
2029,2021,11.7
2029,2020,2.58
2029,2019,0.31
2029,2018,0.97
2029,2017,7.01
2029,2016,12.6
2029,2015,-0.91
2029,2014,4.15
2029,2013,5.2
2029,2012,1.66
2029,2011,5.02
2029,2010,1.18
2029,2009,0.06
2029,2008,6.75
2030,24Q2,1.39
2030,2023,0.42
2030,2022,5.56
2030,2021,9.23
2030,2020,0.97
2030,2019,2.54
2030,2018,5.18
2030,2017,5.13
2030,2016,2.81
2030,2015,-2.56
2030,2014,3.45
2030,2013,0.34
2030,2012,-2.99
2030,2011,-2.25
2030,2010,3.84
2030,2009,1.82
2030,2008,-8.31
2031,24Q2,15
2031,2023,6.56
2031,2022,1.66
2031,2021,12.1
2031,2020,4.7
2031,2019,0.71
2031,2018,6.43
2031,2017,8.34
2031,2016,6.63
2031,2015,-3.44
2031,2014,1.75
2031,2013,2.69
2031,2012,-1.79
2031,2011,1.5
2031,2010,6.05
2031,2009,-2.1
2031,2008,4.05
2032,24Q2,4.31
2032,2023,-1.09
2032,2022,1.84
2032,2021,7.74
2032,2020,3.73
2032,2019,2.39
2032,2018,0.83
2032,2017,0.76
2032,2016,3.62
2032,2015,1.68
2032,2014,2.79
2032,2013,1.95
2032,2012,0.56
2032,2011,-
2032,2010,-
2032,2009,-
2032,2008,-
2033,24Q2,1.23
2033,2023,-0.24
2033,2022,-0.97
2033,2021,1.17
2033,2020,1.63
2033,2019,2.95
2033,2018,1
2033,2017,1.97
2033,2016,3.6
2033,2015,-0.29
2033,2014,-1.24
2033,2013,-1.52
2033,2012,3.03
2033,2011,-
2033,2010,-
2033,2009,-
2033,2008,-
2034,24Q2,0.78
2034,2023,-0.89
2034,2022,2.68
2034,2021,7.8
2034,2020,3.34
2034,2019,5.24
2034,2018,7.69
2034,2017,6.93
2034,2016,7.31
2034,2015,4.93
2034,2014,8.51
2034,2013,5.78
2034,2012,2.94
2034,2011,3.95
2034,2010,5.3
2034,2009,2.53
2034,2008,0.38
2038,24Q1,1.77
2038,2023,0.32
2038,2022,2
2038,2021,5.13
2038,2020,1.85
2038,2019,-3.21
2038,2018,-2.51
2038,2017,-0.15
2038,2016,3.4
2038,2015,-2.81
2038,2014,-1.93
2038,2013,-0.78
2038,2012,0.88
2038,2011,4.06
2038,2010,-
2038,2009,-
2038,2008,-
2049,24Q1,2.79
2049,2023,3.54
2049,2022,8.36
2049,2021,6.37
2049,2020,3.53
2049,2019,3.38
2049,2018,11.3
2049,2017,6.38
2049,2016,2.92
2049,2015,4.42
2049,2014,7.83
2049,2013,7.23
2049,2012,8.43
2049,2011,22.1
2049,2010,14.1
2049,2009,2.75
2049,2008,8.36
2059,24Q2,25.7
2059,2023,13.6
2059,2022,23.4
2059,2021,14.4
2059,2020,8.93
2059,2019,13
2059,2018,16.8
2059,2017,9.18
2059,2016,16.4
2059,2015,21.8
2059,2014,23.2
2059,2013,20.6
2059,2012,17.4
2059,2011,16
2059,2010,13.3
2059,2009,13.9
2059,2008,20.3
2062,24Q2,5.76
2062,2023,2.5
2062,2022,5.56
2062,2021,3.25
2062,2020,-0.63
2062,2019,0.56
2062,2018,0.86
2062,2017,1.75
2062,2016,6.89
2062,2015,6.9
2062,2014,7.69
2062,2013,13.2
2062,2012,5.41
2062,2011,7.48
2062,2010,13.6
2062,2009,8.27
2062,2008,5.54
2069,24Q2,1.01
2069,2023,-1.69
2069,2022,1.91
2069,2021,7.57
2069,2020,0.49
2069,2019,0.1
2069,2018,10.9
2069,2017,3.08
2069,2016,5.24
2069,2015,1.18
2069,2014,2.38
2101,24Q1,0.05
2101,2023,0.34
2101,2022,-2.74
2101,2021,-0.7
2101,2020,2.83
2101,2019,4.45
2101,2018,0.78
2101,2017,2.72
2101,2016,4.46
2101,2015,3.7
2101,2014,1.63
2101,2013,2.22
2101,2012,1.16
2101,2011,6.81
2101,2010,3.57
2101,2009,7.74
2101,2008,-3.7
2102,24Q1,-2.55
2102,2023,-14.5
2102,2022,-12.6
2102,2021,-18
2102,2020,0.79
2102,2019,-4.82
2102,2018,-8.28
2102,2017,-4.72
2102,2016,-0.07
2102,2015,4.31
2102,2014,3.35
2102,2013,4.97
2102,2012,3.46
2102,2011,4.11
2102,2010,3.09
2102,2009,5.91
2102,2008,-1.7
2103,24Q2,3.37
2103,2023,2.59
2103,2022,6.12
2103,2021,14.4
2103,2020,0.7
2103,2019,2.6
2103,2018,4.17
2103,2017,2.89
2103,2016,3.66
2103,2015,1.9
2103,2014,3.74
2103,2013,4.98
2103,2012,8.47
2103,2011,23.5
2103,2010,17.2
2103,2009,12.6
2103,2008,14.5
2104,24Q1,-1.72
2104,2023,-0.94
2104,2022,1.14
2104,2021,6.37
2104,2020,1.33
2104,2019,2.3
2104,2018,7.54
2104,2017,6.84
2104,2016,4.71
2104,2015,2.34
2104,2014,7.92
2104,2013,2.16
2104,2012,4.85
2104,2011,2.07
2104,2010,1.9
2104,2009,2.34
2104,2008,2.08
2105,24Q1,6.26
2105,2023,5.01
2105,2022,3.38
2105,2021,3.52
2105,2020,3.81
2105,2019,2.08
2105,2018,2.02
2105,2017,3.23
2105,2016,7.99
2105,2015,7.65
2105,2014,9.7
2105,2013,11.9
2105,2012,10.9
2105,2011,6.86
2105,2010,10.5
2105,2009,16.3
2105,2008,4.94
2106,24Q1,3.92
2106,2023,1.95
2106,2022,0.73
2106,2021,2.07
2106,2020,2.3
2106,2019,2.47
2106,2018,1.7
2106,2017,0.79
2106,2016,7.48
2106,2015,8.75
2106,2014,10.4
2106,2013,11.1
2106,2012,10.5
2106,2011,13.6
2106,2010,8.02
2106,2009,14.2
2106,2008,2.72
2107,24Q2,4.58
2107,2023,3.7
2107,2022,5.3
2107,2021,6.13
2107,2020,7.15
2107,2019,3.98
2107,2018,1.49
2107,2017,1.29
2107,2016,2.22
2107,2015,5.4
2107,2014,24.3
2107,2013,15.7
2107,2012,11.7
2107,2011,8.89
2107,2010,11.4
2107,2009,9.57
2107,2008,9.42
2108,24Q2,4.68
2108,2023,5.49
2108,2022,7.22
2108,2021,42.6
2108,2020,28.9
2108,2019,14.2
2108,2018,16.8
2108,2017,10.3
2108,2016,9.47
2108,2015,14.5
2108,2014,3.28
2108,2013,4.31
2108,2012,5.44
2108,2011,14.4
2108,2010,9.08
2108,2009,9.73
2108,2008,10.4
2109,24Q1,9.96
2109,2023,6.64
2109,2022,5.42
2109,2021,6.83
2109,2020,7.27
2109,2019,2.04
2109,2018,-2.12
2109,2017,-11.2
2109,2016,2.37
2109,2015,3.24
2109,2014,10.2
2109,2013,5.8
2109,2012,-0.82
2109,2011,0.49
2109,2010,-0.94
2109,2009,1.9
2109,2008,-0.5
2114,24Q1,10.2
2114,2023,12.7
2114,2022,10.8
2114,2021,29.3
2114,2020,18.5
2114,2019,14.8
2114,2018,14.6
2114,2017,12.5
2114,2016,13.4
2114,2015,16
2114,2014,19.2
2114,2013,17.9
2114,2012,20.2
2114,2011,17.8
2114,2010,13.4
2114,2009,15.5
2114,2008,0
2115,24Q1,3.23
2115,2023,3.65
2115,2022,4.52
2115,2021,8.07
2115,2020,13.4
2115,2019,6.42
2115,2018,6.25
2115,2017,8.69
2115,2016,10.7
2115,2015,8.59
2115,2014,8.98
2115,2013,4.92
2115,2012,4.51
2115,2011,5.4
2115,2010,9.68
2201,24Q1,1.69
2201,2023,2.27
2201,2022,-0.35
2201,2021,2.48
2201,2020,1.57
2201,2019,-7.74
2201,2018,1.33
2201,2017,1.28
2201,2016,0.82
2201,2015,1.89
2201,2014,1.48
2201,2013,1.31
2201,2012,2.05
2201,2011,3.16
2201,2010,4.27
2201,2009,1.58
2201,2008,0.37
2204,24Q1,10.2
2204,2023,12
2204,2022,-14.7
2204,2021,8.06
2204,2020,6.68
2204,2019,-3.98
2204,2018,6.08
2204,2017,7.22
2204,2016,5.76
2204,2015,5.64
2204,2014,4.64
2204,2013,4.7
2204,2012,4.02
2204,2011,5.54
2204,2010,4.98
2204,2009,1.6
2204,2008,-9.59
2206,24Q1,9.28
2206,2023,11.1
2206,2022,6.64
2206,2021,4.34
2206,2020,4.82
2206,2019,5.58
2206,2018,1.96
2206,2017,1.31
2206,2016,-0.7
2206,2015,7.21
2206,2014,-0.9
2206,2013,-1.36
2206,2012,1.4
2206,2011,3.79
2206,2010,2.68
2206,2009,1
2206,2008,0.32
StockID,Year,ROA
2207,24Q1,5.66
2207,2023,5.86
2207,2022,-4.16
2207,2021,6.11
2207,2020,6.06
2207,2019,5.6
2207,2018,5.32
2207,2017,6
2207,2016,7.04
2207,2015,6.96
2207,2014,7.24
2207,2013,6.73
2207,2012,7.63
2207,2011,7.99
2207,2010,6.99
2207,2009,5.13
2207,2008,4.09
2208,24Q2,-3.11
2208,2023,-9.43
2208,2022,-7.85
2208,2021,0.02
2208,2020,-4.42
2208,2019,-6.27
2208,2018,-13.7
2208,2017,-23.6
2208,2016,-5.01
2208,2015,1.77
2208,2014,1.62
2208,2013,1.65
2208,2012,2.46
2208,2011,6.13
2208,2010,6.04
2208,2009,-
2208,2008,-
2211,24Q1,6.17
2211,2023,12.7
2211,2022,9.32
2211,2021,5.48
2211,2020,6.65
2211,2019,7.43
2211,2018,7.48
2227,24Q2,8.31
2227,2023,4.93
2227,2022,9.81
2227,2021,11.5
2227,2020,23.2
2227,2019,26.6
2227,2018,22.7
2227,2017,23.9
2227,2016,15.2
2227,2015,12.3
2227,2014,18.2
2227,2013,23.3
2227,2012,19
2227,2011,16.9
2227,2010,15
2227,2009,3.71
2227,2008,2.84
2228,24Q2,12
2228,2023,8.39
2228,2022,7.85
2228,2021,4.37
2228,2020,1.87
2228,2019,13.1
2228,2018,10.4
2228,2017,11.5
2228,2016,15.1
2228,2015,16.4
2228,2014,15.8
2228,2013,12.5
2228,2012,11.5
2228,2011,15
2228,2010,14.9
2228,2009,8.3
2228,2008,12.8
2231,24Q1,4.99
2231,2023,3.18
2231,2022,4.85
2231,2021,5.71
2231,2020,3.4
2231,2019,13.3
2231,2018,15.7
2231,2017,14.8
2231,2016,22.8
2231,2015,38.7
2231,2014,33.5
2231,2013,20.8
2231,2012,16.8
2231,2011,9.09
2231,2010,21.4
2231,2009,16.4
2231,2008,11
2233,24Q1,11.2
2233,2023,10.4
2233,2022,12.4
2233,2021,11.5
2233,2020,8.81
2233,2019,7.83
2233,2018,11.8
2233,2017,12
2233,2016,11.3
2233,2015,9.08
2233,2014,11.5
2233,2013,16.1
2233,2012,12
2233,2011,14.3
2233,2010,21.7
2233,2009,13
2236,24Q1,0.47
2236,2023,5.6
2236,2022,3.42
2236,2021,3.19
2236,2020,1.19
2236,2019,2.34
2236,2018,7.41
2236,2017,7.22
2236,2016,8.17
2236,2015,4.17
2236,2014,7.3
2236,2013,19.6
2236,2012,5.05
2239,24Q1,0.58
2239,2023,0.66
2239,2022,0.58
2239,2021,3.04
2239,2020,2.64
2239,2019,3.16
2239,2018,5.15
2239,2017,5.74
2239,2016,9.82
2239,2015,7.18
2239,2014,9.6
2239,2013,9.86
2241,24Q2,-6.48
2241,2023,-8.48
2241,2022,-7.54
2241,2021,-4.11
2241,2020,0.3
2241,2019,3.48
2241,2018,2.2
2241,2017,-1.53
2241,2016,9.04
2241,2015,12.2
2241,2014,-9.41
2243,24Q1,1.13
2243,2023,-4.39
2243,2022,-0.77
2243,2021,-1.99
2243,2020,-7.91
2243,2019,-3.61
2243,2018,-0.86
2243,2017,1.12
2243,2016,3.07
2243,2015,2.82
2243,2014,1.15
2247,24Q1,7.51
2247,2023,7.98
2247,2022,6.98
2247,2021,6.48
2247,2020,6.21
2247,2019,5.21
2247,2018,6.43
2247,2017,8.62
2247,2016,11.8
2247,2015,13.9
2250,24Q1,5.05
2250,2023,3.32
2250,2022,3.25
2250,2021,5.64
2250,2020,3.66
2250,2019,4.4
2250,2018,3.27
2301,24Q2,5.79
2301,2023,7.51
2301,2022,7.4
2301,2021,7.75
2301,2020,5.42
2301,2019,4.9
2301,2018,4.12
2301,2017,1.31
2301,2016,4.46
2301,2015,3.43
2301,2014,2.65
2301,2013,4.34
2301,2012,4.68
2301,2011,4.9
2301,2010,6.33
2301,2009,5.17
2301,2008,3.07
2302,24Q1,3.11
2302,2023,3.87
2302,2022,8.19
2302,2021,3.96
2302,2020,5.16
2302,2019,0.02
2302,2018,1.39
2302,2017,-1.66
2302,2016,0.66
2302,2015,0.24
2302,2014,5.59
2302,2013,1.24
2302,2012,-8.28
2302,2011,-3.73
2302,2010,1.8
2302,2009,0.22
2302,2008,-11.7
2303,24Q2,8.45
2303,2023,11.3
2303,2022,17.6
2303,2021,13.1
2303,2020,7.27
2303,2019,1.67
2303,2018,0.7
2303,2017,1.7
2303,2016,1.07
2303,2015,3.95
2303,2014,3.77
2303,2013,4.18
2303,2012,1.5
2303,2011,3.02
2303,2010,8.92
2303,2009,0.71
2303,2008,-8.91
2305,24Q2,3.61
2305,2023,0.77
2305,2022,0.65
2305,2021,0.7
2305,2020,0.75
2305,2019,0.22
2305,2018,-0.46
2305,2017,18.2
2305,2016,0.71
2305,2015,0.99
2305,2014,7.04
2305,2013,1.59
2305,2012,-1.62
2305,2011,3.63
2305,2010,-5.1
2305,2009,-13.8
2305,2008,-8.4
2308,24Q2,7.95
2308,2023,8.8
2308,2022,9.35
2308,2021,8.12
2308,2020,8.46
2308,2019,8.35
2308,2018,7.28
2308,2017,7.72
2308,2016,8.35
2308,2015,8.9
2308,2014,10.7
2308,2013,10
2308,2012,8.45
2308,2011,6.74
2308,2010,12.1
2308,2009,10.4
2308,2008,10.4
2312,24Q1,2.06
2312,2023,0.68
2312,2022,0.82
2312,2021,0.21
2312,2020,0.25
2312,2019,0.47
2312,2018,1.05
2312,2017,0.79
2312,2016,2.75
2312,2015,2.85
2312,2014,4.74
2312,2013,-10.3
2312,2012,0.34
2312,2011,0.11
2312,2010,1.96
2312,2009,-3.38
2312,2008,0.17
2313,24Q2,5.34
2313,2023,5.25
2313,2022,10.5
2313,2021,7.43
2313,2020,7.31
2313,2019,6.43
2313,2018,4.21
2313,2017,6.71
2313,2016,3.2
2313,2015,5.86
2313,2014,4.63
2313,2013,4.92
2313,2012,2.51
2313,2011,2.91
2313,2010,-0.54
2313,2009,-2.4
2313,2008,0.43
2314,24Q2,-14.8
2314,2023,-10.3
2314,2022,-7.43
2314,2021,-7.53
2314,2020,-1.83
2314,2019,0.03
2314,2018,0.89
2314,2017,2.9
2314,2016,2.94
2314,2015,0.68
2314,2014,-8.68
2314,2013,-12.7
2314,2012,-12.1
2314,2011,-20.5
2314,2010,-1.86
2314,2009,-0.58
2314,2008,4.16
2316,24Q1,4.97
2316,2023,6.09
2316,2022,3.79
2316,2021,4.05
2316,2020,3.32
2316,2019,4.49
2316,2018,2.52
2316,2017,-0.07
2316,2016,0.34
2316,2015,35
2316,2014,3.18
2316,2013,2.51
2316,2012,3.52
2316,2011,4.21
2316,2010,3.89
2316,2009,3.53
2316,2008,-4.3
2317,24Q1,2.58
2317,2023,3.83
2317,2022,3.76
2317,2021,4.06
2317,2020,3.27
2317,2019,3.94
2317,2018,3.83
2317,2017,4.51
2317,2016,6.18
2317,2015,6.3
2317,2014,5.55
2317,2013,4.92
2317,2012,4.85
2317,2011,5.27
2317,2010,6.28
2317,2009,8.04
2317,2008,6.49
2321,24Q2,-1.75
2321,2023,-1.23
2321,2022,1.66
2321,2021,0.91
2321,2020,-1.68
2321,2019,-5.35
2321,2018,-2.56
2321,2017,-2.61
2321,2016,2.35
2321,2015,-2.99
2321,2014,-1.18
2321,2013,1.09
2321,2012,-13.7
2321,2011,-14.5
2321,2010,-11
2321,2009,-10.1
2321,2008,-11.3
2323,24Q1,-4.3
2323,2023,7.08
2323,2022,-4.48
2323,2021,0.54
2323,2020,0.5
2323,2019,0.66
2323,2018,1.65
2323,2017,-4.09
2323,2016,-7.01
2323,2015,-7.83
2323,2014,-4.26
2323,2013,-8.09
2323,2012,-1.66
2323,2011,-3.44
2323,2010,-9.32
2323,2009,-4.38
2323,2008,-7.58
2324,24Q1,2.09
2324,2023,2.05
2324,2022,1.72
2324,2021,2.74
2324,2020,2.45
2324,2019,2.02
2324,2018,2.51
2324,2017,1.73
2324,2016,2.66
2324,2015,2.55
2324,2014,2.11
2324,2013,0.9
2324,2012,2.45
2324,2011,3.63
2324,2010,6.98
2324,2009,7.46
2324,2008,6.63
2327,24Q1,5.49
2327,2023,5.77
2327,2022,8.76
2327,2021,10.2
2327,2020,8.54
2327,2019,6.41
2327,2018,35
2327,2017,11
2327,2016,7.27
2327,2015,7.41
2327,2014,7.07
2327,2013,2.75
2327,2012,2.37
2327,2011,3.43
2327,2010,8.42
2327,2009,1.45
2327,2008,1.29
2328,24Q1,3.28
2328,2023,5.98
2328,2022,6.3
2328,2021,5.17
2328,2020,3.73
2328,2019,5.15
2328,2018,6.18
2328,2017,4.33
2328,2016,6.76
2328,2015,2.49
2328,2014,1.96
2328,2013,2.52
2328,2012,3.25
2328,2011,-0.31
2328,2010,2.4
2328,2009,3.81
2328,2008,3.75
2329,24Q2,8.79
2329,2023,10.6
2329,2022,8.53
2329,2021,9.71
2329,2020,-1.75
2329,2019,3.6
2329,2018,-0.67
2329,2017,-4.11
2329,2016,2.82
2329,2015,6.26
2329,2014,4.48
2329,2013,-1.99
2329,2012,0.35
2329,2011,-2.99
2329,2010,-1.1
2329,2009,-8.11
2329,2008,0.13
2330,24Q1,15.9
2330,2023,16
2330,2022,23.4
2330,2021,18.4
2330,2020,20.6
2330,2019,15.9
2330,2018,17.2
2330,2017,17.7
2330,2016,18.9
2330,2015,19.4
2330,2014,19.1
2330,2013,16.9
2330,2012,19.1
2330,2011,18
2330,2010,24.7
2330,2009,15.5
2330,2008,17.8
2331,24Q1,0.71
2331,2023,4.37
2331,2022,3.67
2331,2021,0.39
2331,2020,0.28
2331,2019,0.23
2331,2018,0.1
2331,2017,0.99
2331,2016,-3.54
2331,2015,3.78
2331,2014,3.87
2331,2013,9.84
2331,2012,0.98
2331,2011,1.19
2331,2010,0.26
2331,2009,2.03
2331,2008,0.73
2332,24Q1,-1.08
2332,2023,4.35
2332,2022,1.74
2332,2021,2.09
2332,2020,8.28
2332,2019,-2.65
2332,2018,0.84
2332,2017,-0.94
2332,2016,-4.48
2332,2015,-7.82
2332,2014,0.45
2332,2013,2.74
2332,2012,3.15
2332,2011,3.73
2332,2010,4.84
2332,2009,2.14
2332,2008,4.61
2337,24Q2,-3.49
2337,2023,-2.1
2337,2022,11.2
2337,2021,16.8
2337,2020,8.42
2337,2019,5.03
2337,2018,17.4
2337,2017,13.8
2337,2016,-0.67
2337,2015,-10.2
2337,2014,-13.1
2337,2013,-10.9
2337,2012,-8.46
2337,2011,4.32
2337,2010,14.1
2337,2009,12.1
2337,2008,9.7
2338,24Q1,11
2338,2023,0.85
2338,2022,2.62
2338,2021,6.71
2338,2020,6.56
2338,2019,6.51
2338,2018,4.18
2338,2017,-2.66
2338,2016,-6.35
2338,2015,-3.16
2338,2014,1.32
2338,2013,1.44
2338,2012,3.55
2338,2011,3.48
2338,2010,4.32
2338,2009,2.37
2338,2008,2.51
2340,24Q2,-1.42
2340,2023,2.64
2340,2022,3.15
2340,2021,7.22
2340,2020,5.49
2340,2019,5.9
2340,2018,6.5
2340,2017,6.5
2340,2016,7.57
2340,2015,4.79
2340,2014,4.66
2340,2013,3.58
2340,2012,2.9
2340,2011,3.69
2340,2010,5.65
2340,2009,1.81
2340,2008,3.04
2342,24Q1,-1.15
2342,2023,-4.65
2342,2022,13.7
2342,2021,7.22
2342,2020,7.7
2342,2019,-12.3
2342,2018,5.77
2342,2017,-1.46
2342,2016,-5.36
2342,2015,-29.8
2342,2014,-9.24
2342,2013,-21.2
2342,2012,-13.7
2342,2011,-20.4
2342,2010,-7.43
2342,2009,-6.4
2342,2008,-58.7
2344,24Q2,1.55
2344,2023,0.02
2344,2022,8.9
2344,2021,10.8
2344,2020,1.32
2344,2019,1.47
2344,2018,8.39
2344,2017,7.46
2344,2016,4.81
2344,2015,5.45
2344,2014,5.33
2344,2013,0.51
2344,2012,-2.77
2344,2011,-1.07
2344,2010,5.64
2344,2009,-12
2344,2008,-8.62
2345,24Q2,15.5
2345,2023,17.4
2345,2022,20.1
2345,2021,14.2
2345,2020,16.7
2345,2019,19.1
2345,2018,14.4
2345,2017,14.1
2345,2016,11.6
2345,2015,8
2345,2014,4.65
2345,2013,4.09
2345,2012,6.16
2345,2011,6.24
2345,2010,7.14
2345,2009,5.17
2345,2008,3.19
2347,24Q2,3.92
2347,2023,3.62
2347,2022,7.72
2347,2021,9.84
2347,2020,5.56
2347,2019,4.89
